,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,url,views,votes
29,Terabithia,"Jul 13th, 2020 9:49 pm",,"Jul 13th, 2020 11:24 pm",Computers & Electronics,23.99,3,50% off,Amazon.ca,Home Theatre & Audio,A2 LENRUE Portable Wireless Bluetooth Speaker ROSE GOLD - $23.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB071WYXY6B%2Fref%3Dcm_sw_r_cp_apa_i_v2qdFb8N94FDB&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1510,-2
0,Terabithia,"Jul 13th, 2020 9:49 pm",,"Jul 13th, 2020 11:24 pm",Computers & Electronics,23.99,3,50% off,Amazon.ca,Home Theatre & Audio,A2 LENRUE Portable Wireless Bluetooth Speaker ROSE GOLD - $23.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB071WYXY6B%2Fref%3Dcm_sw_r_cp_apa_i_v2qdFb8N94FDB&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1512,-2
1,hkhorace,"Jul 6th, 2020 9:56 am","July 12, 2020","Jul 13th, 2020 10:54 pm",,1300,85,$200 off,Costco,Automotive,Quickjack 7000slx $200 off - $1300,https://www.costco.ca/quickjack-bl-7000slx-3182-kg-(7000-lb.)-portable-car-lifting-system.product.100485193.html,17398,27
2,xuisxu,"Jul 13th, 2020 8:59 pm",,"Jul 13th, 2020 10:25 pm",,,4,,Costco,Automotive,DK2 Hitch-mounted Cargo Carrier $81 after price match with homedepot,https://www.costco.ca/dk2-hitch-mounted-cargo-carrier.product.100121569.html,2499,2
3,Ethan15,"Jul 12th, 2020 11:02 pm",,"Jul 13th, 2020 10:08 pm",Home & Garden,450.98,3,$100 off,Best Buy,Appliances,[HOT] Breville Nespresso Creatista Uno $450 with $25 coffee credit,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/breville-nespresso-creatista-uno-pod-espresso-machine-with-milk-frother-black/12387364,2644,-2
4,Inter01fan,"Jun 5th, 2020 11:24 pm",,"Jul 13th, 2020 10:03 pm",Computers & Electronics,897.99,183,,Costco,Televisions,Hisense Q7G 65 inch price drop to $897,https://www.costco.ca/hisense-65-in.-4k-uled-android-smart-tv-65q7g.product.100653453.html,41209,7
5,DealCanuck,"Mar 27th, 2020 3:03 pm",,"Jul 13th, 2020 9:22 pm",,$199.99,779,,Costco,Computers & Electronics,Western Digital Mybook 8tb $199.99,https://www.costco.ca/wd-8-tb-my-book-external-hard-drive.product.100541901.html,157899,64
6,getdeals111,"Jul 13th, 2020 8:25 pm",,"Jul 13th, 2020 9:16 pm",,699.99,6,,Costco,Computers & Electronics,"Acer Laptop 15.6 - i5 10th Gen, 12 GB DDR4, 512GB SSD - $699.99",,2930,0
7,manho,"Jul 11th, 2020 10:37 pm",,"Jul 13th, 2020 9:12 pm",Home & Garden,$187.49,46,,Best Buy,Appliances,Honeywell Air Purifier HPA300 $187.49 ON only?,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/honeywell-allergen-remover-air-purifier-with-hepa-filter-black/12484057,7674,4
8,marcfar,"Jul 13th, 2020 2:54 pm","July 16, 2020","Jul 13th, 2020 9:02 pm",,399,5,,Best Buy,Computers & Electronics,"Samsung 27"" 1440p WQHD 144Hz 4ms GTG VA LED Monitor (LS27R750QENXZA) - Black - $399",https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/samsung-27-1440p-wqhd-144hz-4ms-gtg-va-led-monitor-ls27r750qenxza-black/13607593?irclickid=Q1FyrjRMoxyOU020TWXZ0S3wUkiRWaxoEw%3AYRk0&amp;ref=affiliate&amp;utm_content=10078&amp;utm_source=IR&amp;acmp=Skimbit%20Ltd.&amp;utm_term=641744&amp;irgwc=1,2191,-1
9,nGord,"Jul 13th, 2020 5:16 pm",,"Jul 13th, 2020 9:00 pm",Computers & Electronics,$395.76,16,,Amazon.ca,Computers & Tablets/eReaders,AMD Ryzen 7 3700X 8-core CPU for $395.76 (or even less at Newegg.com),http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07SXMZLPK&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3233,9
10,schmidtcal,"Jul 13th, 2020 4:58 am","August 24, 2020","Jul 13th, 2020 8:49 pm",Small Business,19.97,21,33.4,Staples,Office Supplies,Universal Hard-Floor Casters - $19.97 for 5,https://staplescanada.4u8mqw.net/c/341376/755401/10903?u=https://www.staples.ca/products/749876-en-staples-2-12-universal-hard-floor-casters-black-5pack,5765,11
11,RyanS219,"Jul 13th, 2020 5:02 pm","July 16, 2020","Jul 13th, 2020 7:07 pm",,39.99,3,$60,Best Buy,Kids & Babies,LILLEbaby Essentials Baby Carrier $39.99,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/lillebaby-essentials-ergonomic-four-position-baby-carrier-stone/13875267,1378,1
12,Dietcig,"Jul 12th, 2020 9:46 pm",,"Jul 13th, 2020 6:52 pm",,$349,7,,London Drugs,Computers & Electronics,Klipsch The Three II $349.99,https://www.londondrugs.com/klipsch-heritage-wireless-speaker-with-bluetooth---walnut---thethreewii/L0666451.html?cgid=brand-klipsch,3432,3
13,jpatel310,"Jul 13th, 2020 3:04 pm","July 20, 2020","Jul 13th, 2020 6:52 pm",Entertainment,3.99,10,,Microsoft,Other,"Xbox One Digital Games: Far Cry 5 $11.99, Far Cry 3 Classic Edition $3.99 and many more up to 90% Off",http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36509&amp;murl=https%3A%2F%2Fwww.microsoft.com%2Fen-ca%2Fp%2Ffar-cry-3-classic-edition%2Fbv2zvp7pjzwl%3FranMID%3D24542%26ranEAID%3Dlw9MynSeamY%26ranSiteID%3Dlw9MynSeamY-bLaqcP10GKLhm8iY0iZ9uQ%26epi%3Dlw9MynSeamY-bLaqcP10GKLhm8iY0iZ9uQ%26irgwc%3D1%26OCID%3DAID2000142_aff_7593_1243925%26tduid%3D%2528ir__hhxc69f1ywkftxmikk0sohzgc32xiwt6j3yimncl00%2529%25287593%2529%25281243925%2529%2528lw9MynSeamY-bLaqcP10GKLhm8iY0iZ9uQ%2529%2528%2529%26irclickid%3D_hhxc69f1ywkftxmikk0sohzgc32xiwt6j3yimncl00%26activetab%3Dpivot%3Aoverviewtab&amp;u1=rfdcb,1599,6
14,DealEnthusiast9,"Jul 13th, 2020 12:24 pm","July 19, 2020","Jul 13th, 2020 6:51 pm",Computers & Electronics,329,3,70% off,Best Buy,Home Theatre & Audio,Bluesound D30 Duo 2.1-channel speaker system - $329 ($870 off),https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/bluesound-d30-duo-compact-high-res-subwoofer-and-speaker-black/12370417,1487,-1
15,Freebush,"Jun 25th, 2020 12:51 am","June 30, 2020","Jul 13th, 2020 6:25 pm",,$601.75,1,$34.25,,Computers & Electronics,AMD Ryzen 9 3900X 4.6GHz 12-Core AM4 Processor $601.75 PM OP,https://www.shoprbc.com/ca/shop/product_details.php?pid=52679218,2123,2
16,hill15,"Jun 5th, 2020 9:33 am",,"Jul 13th, 2020 6:23 pm",Home & Garden,30%,186,,,Other,Paints and Stains 30% off July 10 - 13 and 35% off supplies only July 13-17 (Use $10 off coupon over $50),https://www.sherwin-williams.ca/en/,37631,29
17,bugsbunny01,"Jul 13th, 2020 5:43 pm",,"Jul 13th, 2020 6:18 pm",,$299,3,,Canadian Tire,Home & Garden,IRobot 690 $299 YMMV,,1263,-1
18,RumbleRo,"Jul 13th, 2020 4:18 pm",,"Jul 13th, 2020 6:08 pm",Computers & Electronics,"1,199.99",4,,Staples,Computers & Tablets/eReaders,"ASUS TUF506IH-RS74 15.6"", 2.9 GHz AMD Ryzen 7 4800H, 512 GB SSD, 16GB DDR4, Windows 10 Home, NVIDIA GeForce GTX 1,199.99",https://staplescanada.4u8mqw.net/c/341376/755401/10903?u=https://www.staples.ca/products/2979659-en-asus-tuf506ih-rs74-156-gaming-29-ghz-amd-ryzen-7-4800h-512-gb-ssd-16-gb-ddr4-windows-10-home-nvidia-geforce-gtx-1650,1940,0
19,runbrun11,"Jul 12th, 2020 9:16 pm",,"Jul 13th, 2020 6:07 pm",Home & Garden,$75,6,,Walmart,Appliances,Sodastream source - $75 YMMV,,2543,-2
20,Bbrown3979,"Jul 8th, 2020 4:51 am",,"Jul 13th, 2020 6:04 pm",,,34,,,Apparel,Canada Goose up to 37% off,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=42558&amp;murl=https%3A%2F%2Fwww.thelasthunt.com%2Fcollections%2Fcanada-goose&amp;u1=rfdcb,13254,13
21,awais,"Jul 13th, 2020 12:06 pm",,"Jul 13th, 2020 5:46 pm",Computers & Electronics,27.99,8,$12,Amazon.ca,Peripherals & Accessories,Anker Powerport Cube power strip $27.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAnker-PowerPort-Overload-Protection-Ultra-Compact%2Fdp%2FB07D25RSWX%2Fref%3Dsr_1_1%3Fdchild%3D1%26keywords%3Danker%2Bpowerport%2Bcube%26qid%3D1594656076%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3766,6
22,Googliya,"Jul 13th, 2020 1:39 pm",,"Jul 13th, 2020 5:37 pm",Automotive,89.99,13,,Costco,Other,"DK2 Hitch-mounted Cargo Carrier, $89.99",https://www.costco.ca/dk2-hitch-mounted-cargo-carrier.product.100121569.html,3026,6
23,Caerus,"May 18th, 2020 9:56 pm",,"Jul 13th, 2020 5:26 pm",Home & Garden,$137,114,,Home Depot,Appliances,"Winix P300 Air Purifier $148 ($100 off, regular of $248) *Edit: Now $137*",https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/winix-freshome-p300-air-purifier/1001103940,33789,20
24,andrewlo,"Jul 13th, 2020 11:10 am","July 19, 2020","Jul 13th, 2020 5:07 pm",,free,18,,Tim Hortons,Groceries,Free Any Size Coffee Tim Hortons.. Possible YMMV,,4034,-10
25,joebrown2020,"Jul 13th, 2020 5:03 pm","July 13, 2020","Jul 13th, 2020 5:03 pm",Computers & Electronics,9.99,0,75% OFF,Microsoft,Video Games,NBA2K Playgrounds 2 Digital Download $10,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36509&amp;murl=https%3A%2F%2Fwww.microsoft.com%2Fen-ca%2Fp%2Fnba-2k-playgrounds-2%2Fbsc0rpmpf8vh%3Factivetab%3Dpivot%3Aoverviewtab&amp;u1=rfdcb,850,-2
26,spyhero,"Jul 13th, 2020 2:39 pm","July 23, 2020","Jul 13th, 2020 4:20 pm",,$215.99,4,,,Computers & Electronics,"Dell P2419H 24"" Monitor $215.99",http://www.dpbolvw.net/click-749547-12105225?url=https%3A%2F%2Fdeals.dell.com%2Fen-ca%2Fwork%2Fproductdetail%2F4wp9&amp;sid=rfdcb,1401,1
27,Batman1983,"Jul 13th, 2020 11:35 am","July 14, 2020","Jul 13th, 2020 4:14 pm",Home & Garden,$899.99,5,38,Costco,Home Decor,Napoleon 100 in. Electric Wall Mount Fireplace $899,https://www.costco.ca/napoleon-254-cm-(100-in.)-electric-wall-mount-fireplace.product.100505229.html,1890,4
28,Arcticsilverfox,"Jun 12th, 2020 12:49 pm",,"Jul 13th, 2020 4:03 pm",Computers & Electronics,59.99,78,,,Telecom,[MARKHAM ONLY] 500Mbit/20Mbit Cable Internet (Rogers TPIA) - $59.99,,12641,-9
29,danzerino,"Jul 13th, 2020 12:24 pm",,"Jul 13th, 2020 3:57 pm",Computers & Electronics,9.97,6,,Best Buy,Video Games,$9.97 PDP Mario Remix Starter Kit for Switch - Red,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/pdp-mario-remix-starter-kit-for-switch-red/12728622,2826,14
0,kooltilltheen,"Jul 7th, 2020 4:12 am",,"Jul 13th, 2020 3:22 pm",,,51,,,Apparel,Upto 75% Off On Everything On Old Navy/Gap + Extra 50% Off Clearance on Gap,,20076,16
1,escape1975,"Jul 12th, 2020 10:39 pm",,"Jul 13th, 2020 3:01 pm",Home & Garden,69.99,15,$73 off,Canadian Tire,Outdoors & Patio,"Coleman Queen 15"" Air Mattress + AC Pump - $69.99",https://www.canadiantire.ca/en/pdp/coleman-double-high-air-mattress-with-ac-pump-queen-0762804p.html,3223,6
2,tdot905,"May 20th, 2020 11:40 am","July 30, 2020","Jul 13th, 2020 2:55 pm",Home & Garden,$199.99,86,55% off,Today's Shopping Choice,Appliances,Nespresso Expert Bundle $199 - $250 off,https://www.tsc.ca/Nespresso-Expert-Coffee-Machine-by-Breville-with-Aeroccino/pages/productdetails?nav=R:554418,25852,9
3,chatbox,"Jul 9th, 2020 7:06 pm",,"Jul 13th, 2020 2:44 pm",Computers & Electronics,"1,899.99",66,,Amazon.ca,Other,"AMD Ryzen Threadripper 3960X 24-Core, 48-Thread Unlocked Desktop Processor, without Cooler - $1,899.99",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB0815JGCXP%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,11562,51
4,aldhux,"Jul 13th, 2020 7:30 am","July 15, 2020","Jul 13th, 2020 2:13 pm",,,7,7.5%,,Computers & Electronics,Drop cashback : 7.5% on Apple,,2894,-1
5,essjayess,"Jul 8th, 2020 5:39 pm",,"Jul 13th, 2020 1:57 pm",Small Business,$0.97,9,64% off,Amazon.ca,Office Supplies,"Sharpie Permanent Markers, Ultra Fine Point, Black, 2 Pack, $0.97 (Add-on Item)",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB00144862U%2Fref%3Dolp_product_details%3F_encoding%3DUTF8%26me%3D%26th%3D1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,4684,38
6,adizac,"Jun 30th, 2020 12:37 pm",,"Jul 13th, 2020 1:53 pm",Sports & Fitness,,32,50%,,Other,Canada Day Sale! Get a year of AllTrails Pro for only $14.99,https://www.alltrails.com/pro/signup?k=canadaday2020,10021,21
7,thomasnsx888,"Jul 13th, 2020 7:38 am","July 14, 2020","Jul 13th, 2020 1:27 pm",Kids & Babies,39.99,15,10$,Costco,Toys & Games,LEGO Large Creative 790-piece Brick Box - $39.99,https://www.costco.ca/lego-large-creative-790-piece-brick-box.product.100362204.html,5761,26
8,coopercold,"Jul 10th, 2020 11:46 am",,"Jul 13th, 2020 1:05 pm",,,8,,Walmart,Groceries,"Various Coffee (Lavazza, Melitta, Starbucks, Timothy's, Ethical Bean, Maxwell House) for $3 - $5 per pack (238g - 730g)",,3258,14
9,Freebush,"Jun 26th, 2020 10:54 am","July 2, 2020","Jul 13th, 2020 12:40 pm",,$198,12,$101.99,Visions Electronics,Computers & Electronics,Klipsch ProMedia 2.1 iPod / Computer Speakers $198 PM OP,https://www.visions.ca/product-detail/10220/klipsch_promedia_2_1_computer_speakers?categoryId=0&amp;sku=PROMEDIA21,2756,8
10,Kleftiko,"Jul 8th, 2020 5:53 pm",,"Jul 13th, 2020 12:36 pm",Computers & Electronics,4,48,,Dollarama,Peripherals & Accessories,- USB Wall Plug Receptacles - 2.4A - $4 - Wpg YMMV,,9248,13
11,badbeerbreath,"Jul 11th, 2020 8:38 pm",,"Jul 13th, 2020 12:36 pm",,10.99,7,31% off,Amazon.ca,Groceries,"Kicking Horse Coffee- Hoodoo Jo, Half Ass, Pacific Pipeline $10.99",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fstores%2FKicking%2BHorse%2BCoffee%2Fpage%2F80B0F0F5-40C9-4162-AD6E-42A1AC6E2ADE%3Fref_%3Dast_bln&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3599,2
12,Tommyyy,"Jul 13th, 2020 11:58 am",,"Jul 13th, 2020 12:23 pm",,764.99,3,45%,Amazon.ca,Home & Garden,"Emma King Mattress | 12"" Memory Foam Mattress 45% off + 0 tax",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FMattress-European-Experience-100-Night-Warranty%2Fdp%2FB07NJ1L2HJ&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1313,-3
13,SaadA79344,"Jul 13th, 2020 10:44 am","July 13, 2020","Jul 13th, 2020 11:54 am",Computers & Electronics,,2,,Best Buy,Cell Phones,Bestbuy gift cards with 2 year phone activations,,1446,0
14,icemannn123,"Jul 12th, 2020 10:30 pm",,"Jul 13th, 2020 11:43 am",Computers & Electronics,11.99,16,,Microsoft Store,Video Games,Far Cry 5 - Xbox One - 11.99 - gold users - (YMMV?),http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36509&amp;murl=https%3A%2F%2Fwww.microsoft.com%2Fen-ca%2Fp%2Ffar-cry-5%2FBR7X7MVBBQKM%3Factivetab%3Dpivot%3Aoverviewtab&amp;u1=rfdcb,2120,9
15,tonershop,"Jul 11th, 2020 1:03 pm",,"Jul 13th, 2020 11:34 am",Home & Garden,$4,29,,Dollarama,Home Improvement & Tools,Globe Electric Wall Plate Night Light with Built-In Motion Sensor $4,,9932,23
16,RFDpadawan,"Jul 13th, 2020 11:15 am",,"Jul 13th, 2020 11:32 am",,102,6,40%,Sport Chek,Apparel,Brooks Ghost 12 at $102 (40% OFF),https://www.sportium.ca/en/shop?q=brooks,1227,2
17,explorer11,"Jul 13th, 2020 9:39 am","July 19, 2020","Jul 13th, 2020 11:27 am",,$43.99,12,$11.00,Costco,Home & Garden,Ottlite Entice LED Desk Lamp with Wireless Charging,https://www.costco.ca/ottlite-entice-led-desk-lamp-with-wireless-charging.product.100665116.html,2896,7
18,Bulletproof35,"May 21st, 2020 9:15 am","May 27, 2020","Jul 13th, 2020 10:50 am",Home & Garden,Varies,426,Varies,Home Depot,Home Improvement & Tools,Ryobi Days - See Pictures,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/en/home/categories/all/events/ryobi-days.html,115363,53
19,Jepboi,"Jun 22nd, 2020 8:33 pm",,"Jul 13th, 2020 9:58 am",Computers & Electronics,,28,,Freedom Mobile,Cell Phones,Freedom Add a line $15 ($10),,9358,2
20,Minimo07,"Jul 11th, 2020 3:40 pm",,"Jul 13th, 2020 9:43 am",Automotive,,24,,Costco,Other,Costco Markham (on Yorktech) Deals excluding TVs/computers/ clothings/bedding items/books,,10311,52
21,the11thdoctor,"Jul 13th, 2020 8:53 am",,"Jul 13th, 2020 9:19 am",Computers & Electronics,45,1,,Amazon.ca,Home Theatre & Audio,Tribit XFree Tune Bluetooth Headphones Over-Ear - $45,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FBluetooth-Headphones-Tribit-Wireless-Playtime%2Fdp%2FB0759QFPQ3&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,845,1
22,ThriftDealer,"Jul 12th, 2020 10:59 pm",,"Jul 13th, 2020 9:04 am",Computers & Electronics,146.87,5,39% off,Amazon.ca,Home Theatre & Audio,Etymotic ER3XR $146.87,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB076652HPH%2Fref%3Dcm_sw_r_cp_apa_i_BV8cFb1FPRNB2&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,2139,1
23,Scote64,"Jun 30th, 2020 7:53 pm",,"Jul 13th, 2020 8:17 am",Home & Garden,$199,149,,,Home Improvement & Tools,Milwaukee M12 tool + 2 x 4ah batteries + charger $199 [Corrected],https://bcfasteners.com/flyer/,21116,21
24,yau1225,"Jul 11th, 2020 3:43 am",,"Jul 13th, 2020 8:16 am",Home & Garden,$145.59,29,,Bed Bath And Beyond,Appliances,Zojirushi NS-TSC10 5.5 Cup Micom Rice Cooker $145.59 (with 20% off Coupon) YMMV - (no coupon $181.99),http://www.kqzyfj.com/click-749547-13347068?url=https%3A%2F%2Fwww.bedbathandbeyond.ca%2Fstore%2Fproduct%2Fzojirushi-5-1-2-cup-micom-rice-cooker-and-warmer-in-stainless-steel%2F1040186917&amp;sid=rfdcb,9160,7
25,houska,"Jul 10th, 2020 1:54 pm","July 15, 2020","Jul 13th, 2020 5:39 am",Home & Garden,11.98,21,,Home Depot,Outdoors & Patio,(Warm) Yard waste bag $0.48 ea (25-pack),https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/the-home-depot-kraft-paper-2-ply-lawn-leaf-and-yard-waste-bags-25-pack-/1000661211,4976,8
26,DJ Trance AZ,"May 15th, 2020 8:06 am",,"Jul 13th, 2020 5:12 am",,,197,,Costco,Automotive,Kirkland Engine Oil 2-Pack 0w20/5w20/5w30 - $31 (in-store) / $45 (online).,https://www.costco.ca/motor-oil.html,43435,67
27,Chrissxu,"Jul 12th, 2020 6:02 pm",,"Jul 13th, 2020 3:33 am",Home & Garden,$5.00,3,,Walmart,Home Decor,"$5, Sertapedic Zen Plush Pillow",,1521,1
28,jbfd,"Jul 2nd, 2020 2:18 pm","July 2, 2020","Jul 13th, 2020 12:43 am",Computers & Electronics,59.99,4,,Best Buy,Computers & Tablets/eReaders,Amazon Echo Show 5 with Alexa - Charcoal $59.99 at BestBuy,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/amazon-echo-show-5-with-alexa-charcoal/13619574,2492,0
29,lbmeyer,"Jul 11th, 2020 10:31 am","July 12, 2020","Jul 13th, 2020 12:35 am",Computers & Electronics,,14,,,Video Games,"Double Fine adventure games (Day of the Tentacle, Grim Fandango + 2 more) free on Mac App Store",https://apps.apple.com/ca/app/day-of-the-tentacle-remastered/id1094931305?mt=12,3749,25
0,JohnP9,"Jul 12th, 2020 9:43 am",,"Jul 13th, 2020 12:26 am",,89.99 / 17,5,18 - 20% o,,Computers & Electronics,Corsair Vengeance LPX 16GB (2x8GB) and 32 GB (2x16) DDR4 DRAM 3200MHz $89.99 / $174.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FCorsair-Vengeance-3200MHz-Desktop-Memory%2Fdp%2FB0143UM4TC%2Fref%3Dmp_s_a_1_1_sspa%3Fdchild%3D1%26keywords%3Dcorsair%2Bvengeance%2Blpx%2B16gb%2Bddr4%2Bram%2B3200%26qid%3D1594561264%26sprefix%3DCorsair%2Bven%26sr%3D8-1-spons%26psc%3D1%26spLa%3DZW5jcnlwdGVkUXVhbGlmaWVyPUEyTFlKSU1ITlZYOTFPJmVuY3J5cHRlZElkPUEwNDc5NjE0WUJNUDJPNUVKM0ZUJmVuY3J5cHRlZEFkSWQ9QTA3OTcyMTY4WU9YQkpMUFgzOUEmd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ%3D%3D&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3409,4
1,cash_717,"Jul 12th, 2020 8:09 pm",,"Jul 13th, 2020 12:21 am",,26.99,6,,Costco,Travel,Contigo Luxe Travel Mugs - 2 Pack - $26.99,,3675,0
2,xtrmDeals,"Jul 11th, 2020 10:00 am",,"Jul 13th, 2020 12:06 am",,24.99,12,,Princess Auto,Home & Garden,$24.99 - Camping chair with table,https://www.princessauto.com/en/detail/tall-director-chair-with-table/A-p8901373e,8440,3
3,Jamie786,"Jun 17th, 2020 3:12 pm","June 24, 2020","Jul 12th, 2020 11:48 pm",Home & Garden,99,135,,No Frills,Other,No Name Portable BBQ $99,,51299,62
4,if0nly,"Jul 6th, 2020 5:48 pm",,"Jul 12th, 2020 11:40 pm",,,30,,Costco,Home & Garden,GTA warden le creuset on sale Highly YMMV,,13255,26
5,CCHIPSS,"Jun 6th, 2020 9:53 pm",,"Jul 12th, 2020 11:36 pm",Computers & Electronics,1699,155,$430,,Cameras,Canon EOS RP Full Frame & 24-240mm & EF-EOS R Adaptor & Mini Tripod & 64GB SD Card $1.699.00,https://bccamera.com/canon-eos-rp-24-240mm-f4-6-3-is-usm-kit/,28334,23
6,sedated_xtc,"Jul 12th, 2020 11:09 pm",,"Jul 12th, 2020 11:09 pm",,,0,,,Apparel,Summer sale on sorel - select styles under $100,http://www.tkqlhce.com/click-749547-13826993?url=https%3A%2F%2Fwww.sorelfootwear.ca%2Fen%2Fsale%2F&amp;sid=rfdcb,1521,-2
7,Poutinemaster,"Jul 12th, 2020 11:01 pm",,"Jul 12th, 2020 11:01 pm",Entertainment,300,0,50$,Amazon.ca,Other,ANYCUBIC Wash and cure machine 300CAD,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FANYCUBIC-Machine-Photons-Printer-Cleaning%2Fdp%2FB083GV1W19&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1492,0
8,deal1234321,"Jul 10th, 2020 2:42 am",,"Jul 12th, 2020 11:01 pm",,$1.25,32,,Dollarama,Beauty & Wellness,Pur Hand Sanitizer 120ml $1.25,,9194,19
9,gwn,"Jun 25th, 2020 11:18 pm",,"Jul 12th, 2020 10:12 pm",Home & Garden,4,17,,Dollarama,Home Improvement & Tools,Ferrex Metric Drill Bit Set,,8043,5
10,el'ation,"Jul 10th, 2020 5:57 pm",,"Jul 12th, 2020 9:37 pm",Automotive,,32,,Costco,Auto Parts & Accessories,Air Hawk MAX Cordless Inflator $59.99,,8922,-13
11,jawnyawn,"Jun 3rd, 2020 10:55 pm",,"Jul 12th, 2020 9:25 pm",Computers & Electronics,,503,,Rogers,Cell Phones,Rogers EPP Deal $41/Month for 20gb + Financing Plan (2 year term) iPhone 6s $9.99/month + No Activation + FREE Tablet,,135468,25
12,Tomas8x,"Jul 11th, 2020 10:32 am",,"Jul 12th, 2020 9:19 pm",Computers & Electronics,$94.99,14,,Amazon.ca,Peripherals & Accessories,512GB Silicon Power NVMe PCIe Gen3x4 M.2 2280 TLC SSD - $94.99,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fdp%2FB07L6DKM8V&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,3828,-1
13,Cheapo-Findo,"Jul 12th, 2020 8:20 pm","July 31, 2020","Jul 12th, 2020 8:37 pm",,,1,,,Restaurants,PI CO - $10 off $25 pickup or delivery via PI CO APP (ONTARIO),http://www.pi-co.ca/mobile-app?fbclid=IwAR0gXu4zBb8pUAM2WhiuR3VWfQ6Jr7U-sDZ-qcuElg9xlT026mM-HhDXQw4,1594,3
