,id,landmarks,Usage
8258,ddeab39b397a1f38,,Private
30133,f2184f857e3f4230,,Private
1437,ff9b74b4559aa464,,Private
19343,7872c0d43f006cf4,,Private
97355,5033bc034182be67,,Ignored
61413,32adfe1e4707fb3c,,Private
35348,5260f16b9aed318e,,Private
2198,59e2e8d350505458,,Public
63306,96a921252e0375e5,,Ignored
15922,1f116cf4e94fa9ec,,Private
22874,1025fd586aed6bf1,,Private
111771,158473acb05af7cf,,Private
18817,9d719b4385a0b3d1,13511,Public
98442,fd66a3ada2ef854f,,Private
48437,ded33c1e96511d51,,Private
115302,4310c91709522e92,,Public
16794,81ff28647617974b,,Public
47546,fee7f12007babfd6,,Private
76070,19c7ffc5c12bf162,,Private
45462,7086e10867361369,,Private
70242,8736306d596b76ec,,Public
114099,37a68790f5ba55e7,7008,Private
80319,e619b0b48fb10d61,,Public
65704,7e0c812ef5653339,,Ignored
105505,128fbbbbc5282654,,Public
69376,aaeb75af28ca21fa,,Private
42861,6da192dd8d5f5e68,,Private
56999,9be58f14dc921e41,,Public
31540,fe59228ad6d783bc,,Private
52341,8333151feb6c3a69,,Private
76391,86cfec1474d26ea6,,Public
112646,51da2c744db4ef7b,,Public
51573,e56e3169d9e230f2,,Private
91316,7d4916142b7baf01,,Private
29191,23a3eb1cd0fb8df9,,Private
53721,00d6649ee31f41b6,,Public
100109,c5a2659447f3acdf,,Private
25335,c95b176f2254775f,,Private
77904,3b66712777e730e2,,Public
27722,43d38c0312a34bc1,,Ignored
92689,f117b7875095c9a3,,Private
63045,cf5f613ad17d037a,,Private
91961,3730fbb5dce43fb2,,Private
68347,bfbac031df3d940c,,Private
17248,4405304efafd0f09,,Public
23042,189bbca94e8264fb,,Private
103608,7717ea67aa28540a,,Public
37108,1ce94a6d0ebffcab,,Public
85322,7e2c61408f954e72,,Private
18460,f825fd3f3c01892f,,Private
98123,e73606a6917bd906,,Private
53074,9421779468001d9c,,Private
97366,ca58464386351c71,,Private
47548,cb267145f8a66d9e,,Private
55117,20faa0460faadb8c,,Private
59761,6691e82f77fdf572,,Private
39640,e1a7e29eb69d8798,,Private
67126,50d88f0cd48203d3,,Private
29379,e1622e2bc7805ed6,,Private
30370,9f02201122c8500b,,Private
70754,b4449bcbb5d6d801,,Private
97068,88c71fb55eff562f,,Public
109891,7b6224c8665e1e93,,Private
7730,7c510d497eba5c3b,,Public
52228,1a2a78bc56fce8a8,,Private
116233,2670ef0320683487,,Private
105939,3d960d2fc626ce17,,Private
109874,18fe4d44aad6a25d,,Private
69201,cfad60a662c59021,,Public
99514,16c97cee139e81e5,,Private
98941,c55e7e22592363ee,,Private
75532,a89a9b758a4e7bd2,,Private
54602,a73b2a81a4829bf5,,Public
101195,ac72a353deaa273e,,Private
110848,62b3f6a37f35aff2,,Private
23380,8609f9c696e31259,,Public
64390,c6fc1591eb1f0ab3,,Private
34736,2adf168e3419a80a,,Private
107646,c92548c12c2c68df,,Private
35215,c1dd696754a9a490,,Private
104480,11798fe5d99407ad,,Public
14496,cd3cd6b63f7af3b6,,Private
104285,3d42a251dac65958,,Private
70692,cf40b0175192ad00,,Private
53652,d657dc37533c623a,,Public
3028,301990580fde1477,,Ignored
106715,0095ad72be057bf0,,Private
15938,91882571008b904c,,Private
100243,ef15ac38a645d11d,,Public
15965,f9ffbc646151fabe,,Private
60786,d80b2e3feed5e89a,,Private
5329,1b56fd5bef8f8fea,,Ignored
23638,517b7b8ecd1b520a,,Private
6573,9a287edcb2a12b18,,Private
73951,02b97feba4e8bdd4,,Ignored
99367,09d46f38ea540cde,,Private
24723,6803b07be08b1368,,Private
60074,0aa338e9d3cbb3e0,,Private
113490,bb76af0978d6e247,,Private
115241,8d2b3c25b38515fb,,Private
67888,cddcb89788bf3efc,,Ignored
111720,8713d2dfbe6fdd40,,Private
74122,8438fbcb64cadee7,,Private
71936,31caeb810ea1ad87,,Private
107720,973142aaa7a586b2,,Public
17949,bed0d41158e09a75,,Private
34660,e06f36ef90177959,,Public
13965,395bf4b2d1c989a0,,Private
83121,ebf95b0af8643661,,Private
37206,acf8bba7265307da,,Public
105550,47a558a4c9879117,,Private
39796,40be697143eb8147,,Ignored
40156,455c79522f187825,,Private
117250,178cc96d52db978d,,Public
106026,ba94782df266b5a3,,Private
116170,1627a19bf19c2efb,,Private
97636,76426ae73064c13c,,Public
102241,e168086ea052978a,,Private
105090,1fd24a0d4f6545ae,,Private
64875,64c3ea71d3a2b5bf,,Private
56601,64dcacdabdabffe0,,Public
36502,32d50035020154d2,,Private
74582,d13fa7212f209d79,,Public
35978,c87af4258b74c23f,,Private
44740,633a5d85edf1d002,,Private
65157,ab464b766e44e26d,,Private
23509,88bb502746b3b7f1,,Private
76763,e08ebe6a60198a90,,Private
98963,89dff6870abffaee,,Private
99207,31945a443e0851ae,,Public
90035,349f184510a2095d,,Public
72574,92800a2cb89bad05,,Public
5106,ea0f0ba295eb867f,,Public
68127,be20f1333600b288,,Public
65304,85bbb33724c0c8ce,,Private
77620,f5a2871c56aeb2d4,,Private
15727,eb7ed12f3efc256f,,Private
84462,41a099b09c25148e,,Public
89923,075f43d9e43a80d4,,Public
116022,e2808e0a8b874f87,,Private
90117,1426c11d342b8b74,,Private
28318,8599b533c73dbb24,,Private
59781,3b6ac80192b3902f,,Private
102137,96131971c15deab6,,Private
57943,93b86c48b545f01a,,Private
31872,f57742cb916ec19e,,Private
59096,51c217f7c599e885,,Public
76340,b2ddb6988d92843d,,Private
53140,5776b85f7b2888ed,,Public
5258,0c36c1fa7976d6c9,,Private
67612,41a8702316686ff7,,Ignored
14138,938e17043e8943ec,,Private
6043,048aad6a081dda75,,Private
41012,4b57fa9437d0c0d6,,Public
115897,3135cda103173914,,Private
13892,f2a61042b27989b3,,Public
21601,3df2f47ddd5a7d7e,,Private
104861,8ea27d904c0cac85,,Ignored
20477,845586feec8c0feb,,Private
80623,e3a06a6ef6cb6d82,,Public
80151,d96b59bede9a3cb6,,Private
82613,e2382f48722fe543,,Private
46569,d1b61be360811e95,,Private
97331,30fadad3d15994d0,,Private
38722,91ca2017bf16d31b,,Ignored
89072,b55aec402cfe6954,,Private
77553,4e57ab572c00f339,,Private
71249,17bceb615eb6b2c2,,Private
52922,3a64f853cf8f9b22,,Private
100408,4bc1ee328d3b0645,,Private
36440,13dc1031cd72877e,,Ignored
56210,96deb0540e5928c2,,Private
20952,004f2a63bd7f04ce,,Private
82830,b32cc81e498ed92a,,Private
86808,39b290a9eb9987d3,,Public
38938,bdd81c61e6afa6b5,,Private
94943,bd18a68ec6fdc924,,Private
104911,78006e5a2210018d,,Private
81427,1bf73f82f430f9c0,,Private
104435,5994615c862df18f,,Private
18111,6b90ab5d739e7ebe,,Public
70418,d04f6fb28fc8a431,,Private
116243,64ab5b7242c33ed6,,Private
106020,d69629193a40dfac,,Public
10434,2d66f46594a88192,,Private
15376,40db0b607722d290,,Private
67201,3fbfd4e747670c83,,Private
48236,5aa2d37b2512a710,,Private
84754,96fb3238f16f70e8,,Ignored
96427,90ae156ae49ac376,,Public
95580,33e1cc447520f0a0,,Private
54444,468502b7672751df,,Private
9452,3f9cd07d0719f64f,,Private
52777,cfcab93168b7f540,,Private
53505,0ffe067a25c0015e,,Private
16331,7d2cda6e3366402a,,Public
7311,36f4a1ac547d927a,,Private
90128,3f6f7bc844493e0e,,Private
85714,af95fa57bcda07a7,,Public
81274,7406302658c698eb,,Private
89745,c4dbfe7932ccfd38,,Public
75652,f3664e8813f34932,,Private
14906,7e6aa35f9622b61c,,Public
97252,2dafc4411e8e9a85,,Public
4431,424e22bbd3568adf,,Public
70534,4036c323332a2a4d,,Private
95556,395260c430db82bb,,Private
71186,191a38a66fabf5b8,,Private
8375,172f81a6693c71ca,,Private
80766,e15dfd9e5d7016d1,,Private
15016,a7c441786fc2bef1,,Private
34560,63d8d937a899edfe,,Private
101988,4e1574a0d2ff5aea,,Private
46483,960d7ece84d869e2,,Private
108124,d96ed5de2d6ccf65,,Private
87001,d7df48b3509a1fec,,Private
84112,aae349e3b1f15ab0,,Private
68002,fd8382f26c7429d7,,Private
77078,eac59cd81a3a6b9c,,Public
62416,a724a5578ea72046,,Private
1910,9e9b261298c1cc25,,Public
59848,6b696a55bd67d1a0,,Private
64245,36d7c2c3fe0061fb,,Private
62904,f696a4fca7f77187,,Private
94962,a8750c86f3c40ebc,,Private
35081,9dbb53bb2d21174b,,Private
40487,4f5b637c6b1d7763,,Private
8773,4f7c527f768be317,,Private
116898,577414498d925feb,,Public
30539,de7c5c32186e2188,,Private
78658,3669dc4a6f38e617,,Private
94638,cc5f02a1f6b32450,,Private
42698,e72082def2052300,,Public
32347,68cf4c3fa81e4de0,,Private
62765,cd9dcb31f1979a24,,Private
67000,cb1413b4f43f018a,,Public
95738,af85de6d8d0e43d7,,Public
5030,387795a465e35ff5,,Public
44772,1b712317db4646ca,,Public
82797,ecb708481ecdbb11,,Ignored
104550,d10819f2b08838d9,,Private
52396,d3b286af6a5e6fa4,,Public
33581,8a9d8522133878e2,,Private
61490,c560810cd10d8ee0,,Public
84674,4ddfc75b9536316d,,Public
107099,8fb7b3ef05e61016,,Public
33018,ce1afcc7e8d82c07,,Private
34168,5304e0a0ece2fa43,,Private
83738,2a52d73ab26d1209,,Public
73395,f590ded9e938cfbc,,Public
86630,886ac1e9dca930d2,,Private
52359,f8a45c8be548eded,,Public
116124,11f8e0eaa27ab0bd,,Public
113744,435fba216e7a093c,,Private
14557,2051b545e632ee76,,Private
62792,2a1f45f5d3e8e490,,Private
79260,dac5870eafc5584f,,Private
56109,bc10b66215ec8d94,,Private
15391,f0ae515edbbd28b6,,Private
14966,99dd14d89cfaad88,,Private
22352,287f6776469141e6,,Public
70572,2be984cb372f578b,,Private
16999,1979e639cdd42546,,Private
25368,8b6aa9e3b28dea97,,Private
74704,f6ae377fdb111e40,,Public
18931,cf56f40141018dfa,,Public
11185,27983a1f0bbf1a1e,,Private
58893,6f35e8667f5c4326,,Public
55968,359189d946984d52,,Private
73354,787b0550ea539b31,,Public
112192,5a5459c5c435a92b,,Private
7063,7dd2643466da2c47,,Ignored
41982,f8f5599de8a18bc2,,Private
89253,19994e5159e3d68e,,Ignored
22533,826d8aa4e555ab3d,,Ignored
19388,c99a6525fb6a9a2a,,Private
99824,f3e87d2894d0ee00,,Private
31795,664639f72a49e886,,Private
16059,dab84bee481f5145,,Private
52895,9ef30dac3e9fa25c,,Private
19963,96198f23a25ccfee,,Private
95371,47fb29bde0dfe954,,Public
30261,b86e6a15fd49daec,,Private
44138,db0819bb24673d8f,,Public
48070,4773fd645fd3636c,,Private
28705,96c9087b18335834,,Private
28038,4325efaca991ff95,,Public
19620,188a7d02084ca13f,,Public
23546,b21968ff5dcb86ee,,Public
90976,0caaf5d05efdf070,,Public
87383,fa9b8042fec48cc1,,Private
21079,a1aa2e206e61ec8a,,Private
10964,64408b1531a9738a,,Public
93834,91d7ea1861b12a81,,Private
97060,85bd26273b56d9fd,,Private
66471,66f71563466940ba,,Private
1734,3c3cf2094b79ff3f,,Private
11706,477981b251764345,,Private
107830,6e322a4efe3c6996,,Private
2191,ea59acc2d96743ab,,Public
28707,c3ff097c2a9db3c5,,Public
26702,0b64a0c36d7cf4e4,,Private
32160,0817313419fb6b7b,,Private
102233,8c5ac23214ff928e,,Private
24496,be09ca54b2b41807,,Ignored
91726,62a5d91f21f6368b,,Private
4475,7f0bab0046f8086f,,Private
10141,8641b54b2494ac58,,Private
109543,21da624427fb067b,,Private
24268,eddc9130e87ed301,,Private
48456,6100f7eb4505ea07,,Public
14279,f4c8ad57e4fa6972,,Public
75109,d6ddfaf967a1cda1,,Private
113327,94fa6405a3f8e5ce,,Private
33381,6443f9bc2aa11d1f,,Private
31338,a04b200a0c0897ab,,Private
34174,a9813a482adce705,,Private
4541,bcca9963efd26632,,Private
4673,cd36e9412a324c6d,,Private
62446,e01640e7ec59531e,,Private
116514,23f078e357c9e313,,Private
85975,93a3bc522a0dd40d,,Public
84070,e9a234dcea78e2e0,,Private
27132,d901793683f5e1be,,Private
22135,479b760cd1b665d5,,Public
97392,e27c0c68f8f526dc,,Public
21500,7a978cc5a0bf99c9,,Public
112545,ef10f852907b4e03,,Public
41676,1443a62879afe0d3,,Public
39975,a8707a8f329bbf43,,Private
75540,3b2878cd210f67cc,,Public
12566,eca83a931dc06105,,Private
101456,b2e1e508a2e0593b,,Private
87241,5a4fbb04def363ff,,Private
104736,95ca5499313a3e4a,,Private
42390,d027077e8666bac1,,Public
4686,407a90170ee8066b,,Public
104885,cc68449181eed677,,Ignored
5470,8a2648feb3c330b8,,Public
12442,fc0c1c173006fa0c,,Private
25502,43d1c9bbfad8935f,,Private
89900,960e5f4d125c64ad,,Private
15595,2f919bc0bc778d61,,Public
42364,ea87da998b281c54,,Private
79165,d42bb3624bd28201,,Private
86033,29898f7f52f35c2c,,Private
70246,266d416dbd8c1a44,,Private
79501,78ec6981faf91579,,Private
102704,36f44e9628990549,,Private
100433,045a22ff7fa2cab4,,Public
7149,8d47f9df29e53e82,,Private
28015,4369163b83bf9d0b,,Ignored
2420,282044fd20300048,,Public
75738,96853757849be6d6,,Private
63473,46104f69864e9f7f,,Private
68335,760490b81697dbba,,Public
101707,f784c195931c9e05,,Ignored
99819,dca11c6eab34e7be,,Private
53959,21bc8b85f85a7693,,Public
76534,ef735c8909b5fb9c,,Private
112095,4d9d6af90e270cb9,,Public
35726,d1055131278de20f,,Ignored
75549,01c50b4085c248f8,,Private
13873,e2bf544a88b5601f,,Public
82795,1162129370413d9b,,Private
78994,72979e9cec0d0fe6,,Private
15935,ce0957496579b108,,Public
59033,5e7f341a0117f2c4,,Private
42435,9fe020cb4c86c125,,Private
69211,ba40e751d1f39a4a,,Public
10898,cf762baedfc08395,,Private
8179,63d1a001b470e59c,,Public
103195,deeebadbe917615d,,Private
112023,5997799fb001a279,,Private
89177,0de3a67aeae88aed,,Private
81178,15f4f51a000633f4,,Private
7000,1cafe8e285febc0c,,Private
96531,0575d27b7862781d,,Private
3353,6374321ac0b7cbcf,,Private
38468,eef8358a709e0767,,Public
9502,1ae8cbb126fc140d,,Private
8444,0828e258733d454e,,Public
20135,891c6de182cdac9a,,Public
55359,1c794727b9a3bef9,,Ignored
83673,80ff0835715bf241,,Private
85368,8da7a5478f29d016,,Public
56115,6b4d05db0daf32da,,Ignored
65937,a8d9f6d7a5cd63cd,,Public
18568,5e1a6c6c0185d443,,Private
110486,7c94e5b265446a1c,,Private
58901,0e649f92d8ece98e,,Private
61220,df8a7f3cad5752b3,,Private
36900,b86bb00d448098ed,,Private
103336,b5bf38a6eeddb571,,Ignored
15427,13a38ce45eeb66d2,,Public
41628,4aae0b1da7a7dc25,,Private
15256,8194b76915dd34f8,,Private
102470,6204451798926f3d,,Private
36350,aa97e27789e7ea14,,Public
4741,70417891de39c8b2,,Private
13177,c188b2a44284e8e5,,Private
105637,42d7f9b8bfdc4154,,Public
42508,29275e1a33e7d1fa,,Private
51092,18b088e4235813b2,,Public
117143,a2776ed5a8019083,,Public
5218,c92f724b18bd5da3,,Private
65865,67543aca89b7d903,,Private
14488,a2b38f9906ba51b7,,Ignored
22256,db4dba087e562619,,Ignored
31592,3214afc44a05864a,,Private
20956,dfd47910926c9139,,Public
39422,d767bd09f8938114,,Private
26671,86d499da6d8c0c76,,Public
2317,35f8feb7c2aa5148,,Public
14784,8b1815090e0cc18a,,Public
66504,c383a8f80aa4a711,,Private
91588,c090a45c91e266cd,,Private
18708,9afae26f6a37afab,,Public
100630,2447a4cedc79c9a0,,Public
77779,b2b44ac5552c81ed,,Public
112797,10d598d3629de79e,,Public
50792,667c0fce92fed318,,Private
101325,e6066b8fa82f1f30,,Ignored
16717,09407197693f5706,,Public
86120,5b285cec8353ed0e,,Private
19879,5dc3fa4c78e0e0e1,,Public
23121,2f9a92dec18b760e,,Private
94186,121cfe826df49039,,Private
37313,769a593987f9a8a3,,Public
29856,4d5e18acc6fa8763,,Private
31036,a1a23937d5a6ebbb,,Public
115338,7aafc9023645f277,,Private
1082,68f41021545e5b80,,Private
55322,fcdd073088151058,,Public
101490,1e8f2f4e6231020b,,Public
79999,5fe7620d8921567a,,Private
34501,2a15d3de02c23fa0,,Private
75930,3b6b9f45a9d359ba,,Private
79686,e14bc26e5aeed63e,,Private
87823,3ba188b03af33857,,Private
70047,d03aad250a1634ff,,Private
88041,c6e5d5bd0059c9b5,,Public
66505,b4e82c4196c7f0aa,,Public
114296,12b3ef1faefa4d38,,Private
90238,3752fa905e7cbbb6,,Public
50884,67f22719d80a6565,,Private
61095,8c5f9693f6c8789b,,Private
60517,bc67ffb572d969fd,,Private
63755,9035fc1ad1a2749a,,Public
52030,15e85efd587b4f07,,Private
13385,e89684d9aacbb7a9,,Private
49242,2d49c552a44d0538,,Private
9202,37b42a2602a45035,,Private
102195,f8ade222269542f1,,Private
78508,12bd701cb0bf2aea,,Public
2777,843349cd82a3b2d4,,Private
99539,81a468bbd333c0be,,Private
24182,16253618dfed5042,,Public
65958,f55cf3f26caec760,,Public
78028,e7d26cd9d3aa268b,,Private
81669,7b9220fec397e30a,,Ignored
91295,08c4ae157a0e83e0,,Public
86305,4a938605e2ef5cd9,,Private
81639,41201b3b0bdfbb33,,Private
1103,029231425e4273aa,,Private
34253,7c596a8073106387,,Private
85255,7c05f2da12688fdf,,Public
14531,d88589506255d91b,,Public
66409,853b08fe10d72c5f,,Private
25418,9ae33c58bb2b739b,,Ignored
105847,046f749c2bfbf09c,,Ignored
92405,5de6aa38f4c0cac6,,Private
115387,6938d38cb539e0cb,,Private
69950,8338981a9fb59a6e,,Private
7919,5cfa734582d43541,,Public
93690,88da9122b6244593,,Public
97955,bd85cf0965c72b46,,Public
43740,3871944298ff54b0,,Public
33367,6119bb0c47e95952,,Private
55123,92b02f997b7a68c1,,Private
7348,324ce9a6d4f8a0ca,,Private
21659,3520d76e36cad481,,Private
76106,b8def06cdf2a9079,,Public
26132,bd5626bfa5005505,,Private
69749,7d92093c8904c811,,Private
25383,ed334b4b1c93fd98,,Private
72008,4471006b8714b7f6,,Public
111374,3b623693d9acabed,,Public
440,39ccea43624c4d1a,,Private
87307,ac762fe09116137c,,Private
104542,fda5d7e720c092d7,,Private
76696,c8c71f6b1a576e6b,,Ignored
21352,c2b608e2e846208e,,Private
78060,f5ee001afef626d5,,Public
72634,84d77f608e5e062a,,Private
73911,1c46783401314914,,Public
34544,2e409757072eab94,,Private
43032,fea28261b366a54f,,Private
88354,a0a979a984ac2bf0,,Private
92672,a93f73194f101dd4,,Public
82648,1b9210b2eed6cb6f,,Private
17950,4de9df5ec2cc8394,,Public
83648,2263397f7fd851bb,,Public
68828,a45f3e503ae0bb22,,Public
83163,864fe72d62e5dc65,,Private
109854,75c480ef80a710b0,,Private
73128,5967c94c8d16ef2d,,Public
110024,e92b2958ea794ae4,,Ignored
83097,48bd13714614d91f,,Private
47556,12b74acd1dc1d083,,Private
59940,9a7a14ec1e0e3adc,,Public
32516,641cd897ebb01b3e,,Private
94640,b6e66f8ee7f5f323,,Private
109921,561c2252e164a414,,Public
110778,b19b3c58aa6bf993,,Public
68651,f89170273f7d340a,,Private
84388,33b9fc45f61bb26e,,Private
115333,eb9b884a4058d8fc,,Public
23481,6f0728c435b42198,,Private
45555,7add46444792a156,,Public
61061,539875438d94a5f3,,Private
74996,d07b2e4f9ee9e9b1,,Ignored
36187,6d28c11d502840d3,,Public
36910,6fc6b0097c607d95,,Public
30646,d593a0a1788d5f1f,,Private
44648,8940c0cd76d03ffc,,Private
37270,22bd62b599b84b1c,,Ignored
30106,6710e0b982651739,,Private
48534,166b42ed172f99ca,,Private
99663,cf8818b84c022111,,Public
80496,726d3c36d4f7237e,,Public
81706,c696d9d1249b5a30,,Public
23203,93aa1207be25a14a,,Ignored
85473,a40a8a7b3f7af415,,Private
98246,5df90e6d68e78986,,Public
89174,bfdfe2ef535cf079,,Ignored
2376,f3e577f7d9b075f7,,Private
105928,220423f4275c91b5,,Private
85015,1b61b0b72ed7a81c,,Private
75061,c9fe396e777fc841,,Private
26610,7bb2c03b377b6ede,,Private
25212,5524fecb38942dd6,,Public
44891,5c278449e11c56d5,,Private
23197,e1e0b883412e132a,,Public
50233,76e459730c365bfd,,Public
63877,dc8bb054ea887e1b,,Private
41402,13c46529ba036166,,Private
21502,1d2b00763ac0ca3a,,Private
87760,6c66986fabf7cf1c,,Private
35880,7d422cfea844eac4,,Private
48882,764651b587da7b12,,Public
102376,20cb75e8c3853035,,Public
33508,9a0bce63159a4a05,,Private
33054,e71f16b6f1f3f994,,Private
114152,2be5007ede6b9d09,,Private
7244,21ee5f07f9abbb58,,Public
66671,a40c77fd965f70ba,,Private
76300,416986fe3c12648c,,Ignored
81525,7dbadc6ccaf952e6,,Public
43731,43d106255c56900e,,Ignored
71880,439f113bc6d2f518,,Private
32595,07adecec6a6a96ad,,Ignored
116337,b92acc885e114b8a,,Public
18365,212c40a78ffe3e3a,,Public
111774,a5ab4b6b2513e62f,,Private
34278,46627af6a48de188,,Public
35747,48b1362af3d77e92,,Private
103766,1126bb11b6719581,,Private
33665,36fb166a78b6c423,,Public
115986,350510cfb5091a8c,,Private
56584,0eb96dadf03134d8,,Private
101672,ac0800fe7cd431df,,Public
23707,d724a9e383fe3fb0,,Private
73723,aa734797a7b4d0d8,,Private
49667,061bf2fb5780ca93,,Private
30076,d801516eaf83284b,,Private
107214,40e21d3ec9a7e513,,Private
15675,f3ccf84e8e2e8d2d,,Private
90767,8b39c7c4a5c652a7,,Private
73173,a07691bbadd40422,,Private
91691,a98bc2a066fedce7,,Private
33346,c9f0130aa2be8475,,Public
37597,ab77a368e8e3e4ac,,Public
10203,7f1b6efb2f8b5ab4,,Public
34388,ca5b4ef079ef820b,,Private
45665,b805e4df30cefcb0,,Public
92667,842b83233a9ed6b4,,Private
91742,25410eeef5bbdbf8,,Private
64425,2d9d94c6b70fa2b9,,Private
38245,59ca42ab0dc0f2b1,,Private
45928,3e3b4990ae4fe086,,Public
65019,482feae7ed12d0d6,,Private
22578,839ec31e650c5409,,Public
70002,306a63d79ea928b3,,Private
3896,8ee1c15c9e1fc836,,Public
47509,4437618c938c74c6,,Public
82209,d0812b41e65253c3,,Private
49699,dce17f221f7f4dcf,,Public
103932,3d4aba3c8ae18f48,,Public
93933,06ffce18a51d72f1,,Private
37304,93ce27bd247579dc,,Public
117482,92faff408eb806d1,,Public
55907,83d9cc6f089aaf8d,,Private
112628,1e646257230c2ea5,,Public
68453,f29916658445e754,,Private
60640,e265e197a536633e,,Private
17985,bf43e0eb77ef5ca7,,Private
34587,d52c6c3cfc447429,,Public
30246,ae8cbbfd53c23afb,,Public
47588,91b570ed752fbbf6,,Public
96431,d795bffb5f1229db,,Private
1166,ca4b080aa2d14578,,Private
48411,02a2e1be9778e1f9,,Private
63048,db4e446cdd043b34,,Public
40763,b3471ad9afbbffbe,,Public
33677,17717252406de726,,Public
3726,897713160baa9ae5,,Public
53816,ad1b9998052c0fed,,Ignored
108569,4f02ff5ebaaae253,,Private
65547,662bd0e27374787e,,Private
71705,391819af0aea4b61,,Private
39318,1539dc0f95116ac0,,Public
53201,23678c5ed6fe35d7,,Private
57651,3aed51ca2159d8af,,Public
4567,7733e8b28595f1ef,,Private
60655,78e47dfcb850cd4d,,Private
93687,c706620b3a3dc213,,Public
36060,e1d70c248ace8f30,,Private
51750,dd53c70d741e59f3,,Private
72399,938784459ee0f948,,Public
110187,042e1e0fd62f82a6,,Public
70499,9a9726d188b8c798,,Private
51982,e85a20924479243d,,Private
37407,b5820bb01917e487,,Private
59424,efe54a0430bc3e75,,Private
70988,52454cb05a046291,,Public
98196,fa376b7c50e397c9,,Ignored
8334,ce64a25954a767d0,,Public
41478,f3a20f7a9206b8bc,,Public
52883,f13e301592cabc74,,Private
99341,b5bf72057029948b,,Private
55493,b1c1d2f90aa560d6,,Private
48115,8b88ea4f9d4f8d51,,Public
64348,f2badccbedb9c3fc,,Private
76033,b25cd4ab882bf17f,,Ignored
38758,0f642b05f10f73a6,,Private
80048,0da097cd467bf4b1,,Private
66398,b72c491c29c687e2,,Private
32300,b89ab74c44646010,,Public
41632,9b946bf445147072,,Private
85676,c6beab82a835a382,,Private
10881,420e04524ff516a0,,Public
100420,e2464fdad731d548,,Private
67722,cd4be174e4e3366b,,Private
76536,01e9fc02ae011b47,,Public
112569,3bf32de1a20692a7,,Public
26253,8cccf05f5af8f8d0,,Private
20716,b7163706b7d09c7d,,Private
2260,52cd7203f92c8764,,Public
6002,2c167a00940424f8,,Private
106167,f2b6b6d3a69d1521,,Public
96274,fe3682a2e37b1b29,,Public
9645,76f59210241cc758,,Ignored
101601,56b29870dda33a75,,Private
97678,e6157386b823cb50,,Ignored
6618,d45fe2012b002bda,,Private
10676,5e853d3f01a3537c,,Private
18360,40440fc98967b09c,,Private
91696,12dcd50ccab72812,,Private
81838,4344d8b279abc129,,Private
48991,4c7202f14be51555,,Public
38438,9f0a9283768e0c9d,,Private
88408,2962a18a91f0ad15,,Public
91111,d06b1d65c1000cd1,,Private
111390,841e0d0eae0f770c,,Private
10550,92ae5381cfa0de42,,Private
46163,627a72454679a8da,,Ignored
45758,937795459a793a9a,,Public
96481,a664e792eefb0fed,,Private
62204,2a7608d7756d7003,,Private
114950,80ad21d0d371fe63,,Private
93740,578dc268476e0d0e,,Ignored
61208,514fd62c5fc92cce,,Private
99151,f6fc428cad3a0f5a,,Public
34709,72e00c2c0adf0152,,Public
111225,e01b7d6d9ba958b5,,Public
89414,13ddaadf5d5e2598,,Private
66775,317bafb5de013619,,Private
112976,25e20fe3f83ede71,,Private
44509,915b7dbee87248ce,,Public
55964,10e1e17156ea3bbc,,Public
43901,67580f4695e022a6,,Public
59203,2f5b7c82fc114b68,,Private
14139,e39a4af6e237a5e3,,Private
64424,c055f50c9bc7dd73,,Private
65717,c645e90f80dbac75,,Public
35603,087ba9dde1879247,,Private
14245,c7812493301f52a1,,Private
14141,655ec3883793daa6,,Public
106785,f9413c0732d6842d,,Private
109757,4353211c7e3648b4,,Public
62529,4e6f46284911b4c3,,Private
52596,880fb41b4605dd5f,,Private
10669,3be92a6e99affd32,,Private
45061,dd6807366d999f53,,Private
21754,331260f9e25d571b,,Public
32139,0ea021185597210e,,Private
78813,b6e4aff96b2d9985,,Private
2310,d23b37973eac3783,,Private
97797,e4eed2c629ee4137,,Public
92001,9e116232b2bc73c1,,Private
24183,653eae9fcd856512,,Private
83854,88285cde5030171b,,Private
72661,bff3a23c7f31ec74,,Private
13946,7028a9c586edec0c,,Public
57511,c1f554f2b1ce9c2e,,Public
84558,94432e9c7d0c2db8,,Private
114938,0fe870edcb0c4ac9,,Public
12529,4f9ada99fa5aa5b7,,Private
43149,c7a83a91a2f76726,,Ignored
36067,562f17d3559d9ece,,Private
48821,a8cfbbd4b3844f16,,Private
47530,45cfd22986d4e50b,,Private
52473,b5cfe47cc8ad53e8,,Ignored
75236,4bad5bd807d4d207,,Private
101495,89d6e4e9abb80fd8,,Public
68302,9273ec8db9295af1,,Private
76901,0ad3d121f27dfdee,,Public
106767,4d37400e2c49314f,,Public
105844,b329105e98253eb4,,Private
114428,cd073584dfc728dd,,Private
75744,dbed2335d1dd838e,,Private
25620,a3ec63d7ce4169c3,,Private
33028,baebf2b791e1685c,,Private
17934,823dd8a1941175b7,,Private
16095,62e419ff069bbcb4,,Private
86435,4ff5af2ba3066068,,Private
83875,056c531d394826f8,,Public
94026,f5021c734f5959c2,,Private
51078,30eee5b43441c387,,Private
96852,2b6a0aa5ef6f620a,,Public
76305,013388e7376af348,,Private
63074,48b1f30aa02e72d9,,Private
64909,3da208a17cc8f159,,Public
73557,1127c707166bb656,,Ignored
112185,77b2b9cfc8d9500c,,Private
